,Unnamed: 0,K,pc,s,mu,D,beta,u1eq,u2eq,bueq,r1eq,r2eq,Weq,URstable,NumInitials,C_s,C_D,difference,x_pos_invades,x_neg_invades,y_pos_invades,y_neg_invades
692,692,0.060598,0.933193,0.5,2.0,-0.0,0.5,0.499064,0.499064,0.001871,0.750468,0.750468,3.3792459999999997,1.0,64.0,-0.06325924756581915,-1.2596357786293127e-05,0.0,False,True,False,True
693,693,0.060598,0.933193,0.5,2.0,-0.0,0.75,0.49899099999999996,0.49899099999999996,0.002017,0.6257560000000001,0.6257560000000001,3.138938,1.0,64.0,-0.06364612968675097,-1.2189053219994114e-05,0.0,False,True,False,True
694,694,0.060598,0.933193,0.5,2.0,-0.0,1.0,0.498906,0.498906,0.002188,0.5010939999999999,0.5010939999999999,2.898726,1.0,64.0,-0.06409573713797533,-1.146002514005194e-05,0.0,False,True,False,True
695,695,0.060598,0.933193,0.5,2.0,0.2,0.0,0.49918199999999996,0.49918199999999996,0.001637,1.0,1.0,3.860067,1.0,64.0,-0.0626340202303628,-1.284149506429032e-05,0.0,False,True,False,True
696,696,0.060598,0.933193,0.5,2.0,0.2,0.25,0.499126,0.499126,0.001748,0.875218,0.875218,3.619622,1.0,64.0,-0.06292925105012767,-1.2806233558009974e-05,0.0,False,True,False,True
697,697,0.060598,0.933193,0.5,2.0,0.2,0.5,0.49906300000000003,0.49906300000000003,0.001875,0.7504689999999999,0.7504689999999999,3.379239,1.0,64.0,-0.06326559690604107,-1.2609858262548368e-05,0.0,False,True,False,True
698,698,0.060598,0.933193,0.5,2.0,0.2,0.75,0.498989,0.498989,0.0020210000000000002,0.625758,0.625758,3.138934,1.0,64.0,-0.06365232688732941,-1.2213268281757695e-05,0.0,False,True,False,True
699,699,0.060598,0.933193,0.5,2.0,0.2,1.0,0.498904,0.498904,0.002193,0.501096,0.501096,2.898724,1.0,64.0,-0.06410153245666336,-1.1481029369789555e-05,0.0,False,True,False,True
700,700,0.060598,0.933193,0.5,2.0,0.4,0.0,0.49918,0.49918,0.00164,1.0,1.0,3.860057,1.0,64.0,-0.06264059754354262,-1.2872925543018404e-05,0.0,False,True,False,True
701,701,0.060598,0.933193,0.5,2.0,0.4,0.25,0.499125,0.499125,0.0017510000000000002,0.8752190000000001,0.8752190000000001,3.6196129999999997,1.0,64.0,-0.06293573896435074,-1.2820932436823633e-05,0.0,False,True,False,True
702,702,0.060598,0.933193,0.5,2.0,0.4,0.5,0.499061,0.499061,0.0018780000000000001,0.75047,0.75047,3.379232,1.0,64.0,-0.06327203772668039,-1.2636816474044524e-05,0.0,False,True,False,True
703,703,0.060598,0.933193,0.5,2.0,0.4,0.75,0.498987,0.498987,0.002025,0.6257590000000001,0.6257590000000001,3.138929,1.0,64.0,-0.06365853208236681,-1.2237467900922709e-05,0.0,False,True,False,True
704,704,0.060598,0.933193,0.5,2.0,0.4,1.0,0.49890100000000004,0.49890100000000004,0.0021969999999999997,0.501099,0.501099,2.898721,1.0,64.0,-0.0641074700545671,-1.1512536080246001e-05,0.0,False,True,False,True
705,705,0.060598,0.933193,0.5,2.0,0.6,0.0,0.499179,0.499179,0.0016420000000000002,1.0,1.0,3.8600470000000002,1.0,64.0,-0.06264710632094915,-1.2888657537915745e-05,0.0,False,True,False,True
706,706,0.060598,0.933193,0.5,2.0,0.6,0.25,0.499123,0.499123,0.001754,0.8752190000000001,0.8752190000000001,3.6196050000000004,1.0,64.0,-0.06294228517040985,-1.2850265646554613e-05,0.0,False,True,False,True
707,707,0.060598,0.933193,0.5,2.0,0.6,0.5,0.49905900000000003,0.49905900000000003,0.0018809999999999999,0.75047,0.75047,3.379225,1.0,64.0,-0.0632784714686685,-1.2663757993307671e-05,0.0,False,True,False,True
708,708,0.060598,0.933193,0.5,2.0,0.6,0.75,0.498985,0.498985,0.002029,0.625761,0.625761,3.1389240000000003,1.0,64.0,-0.06366479656897023,-1.226168726806956e-05,0.0,False,True,False,True
709,709,0.060598,0.933193,0.5,2.0,0.6,1.0,0.498899,0.498899,0.002202,0.501101,0.501101,2.898719,1.0,64.0,-0.06411331124854251,-1.1533540797780895e-05,0.0,False,True,False,True
710,710,0.060598,0.933193,0.5,2.0,0.8,0.0,0.49917799999999996,0.49917799999999996,0.001645,1.0,1.0,3.860036,1.0,64.0,-0.06265364660108559,-1.2904392957089967e-05,0.0,False,True,False,True
711,711,0.060598,0.933193,0.5,2.0,0.8,0.25,0.499122,0.499122,0.001757,0.8752200000000001,0.8752200000000001,3.619596,1.0,64.0,-0.06294880872466903,-1.2864964769929116e-05,0.0,False,True,False,True
712,712,0.060598,0.933193,0.5,2.0,0.8,0.5,0.499058,0.499058,0.0018850000000000002,0.750471,0.750471,3.379218,1.0,64.0,-0.06328487317962016,-1.2677258817088906e-05,0.0,False,True,False,True
713,713,0.060598,0.933193,0.5,2.0,0.8,0.75,0.498983,0.498983,0.0020329999999999997,0.625762,0.625762,3.138919,1.0,64.0,-0.06367104875472605,-1.2285887232156225e-05,0.0,False,True,False,True
714,714,0.060598,0.933193,0.5,2.0,0.8,1.0,0.49889700000000003,0.49889700000000003,0.002207,0.501103,0.501103,2.898717,1.0,64.0,-0.06411917283186777,-1.1554545710431862e-05,0.0,False,True,False,True
715,715,0.060598,0.933193,0.5,2.0,1.0,0.0,0.499176,0.499176,0.001648,1.0,1.0,3.8600260000000004,1.0,64.0,-0.06266030020638369,-1.2935823848709461e-05,0.0,False,True,False,True
716,716,0.060598,0.933193,0.5,2.0,1.0,0.25,0.49912,0.49912,0.00176,0.8752200000000001,0.8752200000000001,3.619587,1.0,64.0,-0.06295542216838061,-1.2894301808747335e-05,0.0,False,True,False,True
717,717,0.060598,0.933193,0.5,2.0,1.0,0.5,0.49905600000000006,0.49905600000000006,0.001888,0.750472,0.750472,3.379211,1.0,64.0,-0.06329138596595564,-1.2704217494089427e-05,0.0,False,True,False,True
718,718,0.060598,0.933193,0.5,2.0,1.0,0.75,0.49898100000000006,0.49898100000000006,0.002037,0.625764,0.625764,3.1389139999999998,1.0,64.0,-0.06367736025222699,-1.2310107021504732e-05,0.0,False,True,False,True
719,719,0.060598,0.933193,0.5,2.0,1.0,1.0,0.49889399999999995,0.49889399999999995,0.002212,0.501106,0.501106,2.898714,1.0,64.0,-0.06412519198892591,-1.1586053445247121e-05,0.0,False,True,False,True
720,720,0.157305,0.00135,1.0,-2.0,-2.0,0.0,0.022209,0.022209,0.9555819999999999,1.0,1.0,1.024094,1.0,64.0,0.01767586799645542,-0.006374934121602478,0.0,True,False,False,False
721,721,0.157305,0.00135,1.0,-2.0,-2.0,0.25,0.021883,0.021883,0.956233,0.9945290000000001,0.9945290000000001,1.02369,1.0,64.0,0.01713456172300504,-0.006255807296978886,0.0,True,False,False,False
722,722,0.157305,0.00135,1.0,-2.0,-2.0,0.5,0.021572,0.021572,0.956857,0.9892139999999999,0.9892139999999999,1.023305,1.0,64.0,0.016619577164000983,-0.006142194282002209,0.0,True,False,False,False
723,723,0.157305,0.00135,1.0,-2.0,-2.0,0.75,0.021273,0.021273,0.957455,0.9840459999999999,0.9840459999999999,1.022935,1.0,64.0,0.016126513598024913,-0.00603320541205332,0.0,True,False,False,False
724,724,0.157305,0.00135,1.0,-2.0,-2.0,1.0,0.020985,0.020985,0.9580290000000001,0.979015,0.979015,1.0225819999999999,1.0,64.0,0.01565352770685176,-0.005928449887773852,0.0,True,False,False,False
725,725,0.157305,0.00135,1.0,-2.0,-1.8,0.0,0.016394,0.016394,0.967211,1.0,1.0,1.01804,1.0,64.0,0.008465665502652478,-0.0048198714628442255,0.0,True,False,False,True
726,726,0.157305,0.00135,1.0,-2.0,-1.8,0.25,0.016236,0.016236,0.967528,0.995941,0.995941,1.017842,1.0,64.0,0.008215149480280893,-0.004757286176126436,0.0,True,False,False,True
727,727,0.157305,0.00135,1.0,-2.0,-1.8,0.5,0.016082,0.016082,0.967836,0.991959,0.991959,1.01765,1.0,64.0,0.007972003461282127,-0.004696437462340221,0.0,True,False,False,True
728,728,0.157305,0.00135,1.0,-2.0,-1.8,0.75,0.015933000000000003,0.015933000000000003,0.9681350000000001,0.98805,0.98805,1.017463,1.0,64.0,0.0077373580809771015,-0.004637570416759985,0.0,True,False,False,True
729,729,0.157305,0.00135,1.0,-2.0,-1.8,1.0,0.015788,0.015788,0.968425,0.9842120000000001,0.9842120000000001,1.017283,1.0,64.0,0.0075098238413697765,-0.004580371555620201,0.0,True,False,False,True
730,730,0.157305,0.00135,1.0,-2.0,-1.6,0.0,0.012562,0.012562,0.974875,1.0,1.0,1.014089,1.0,64.0,0.002396149511954377,-0.0037515821005732774,0.0,True,False,False,True
731,731,0.157305,0.00135,1.0,-2.0,-1.6,0.25,0.012483,0.012483,0.9750340000000001,0.9968790000000001,0.9968790000000001,1.013988,1.0,64.0,0.0022802974250386737,-0.003717624023925375,0.0,True,False,False,True
732,732,0.157305,0.00135,1.0,-2.0,-1.6,0.5,0.012405,0.012405,0.975189,0.9937969999999999,0.9937969999999999,1.013888,1.0,64.0,0.0021664422313791448,-0.0036842162308123576,0.0,True,False,False,True
733,733,0.157305,0.00135,1.0,-2.0,-1.6,0.75,0.012329000000000001,0.012329000000000001,0.975342,0.9907530000000001,0.9907530000000001,1.0137909999999999,1.0,64.0,0.0020557493441900184,-0.003651628334250721,0.0,True,False,False,True
734,734,0.157305,0.00135,1.0,-2.0,-1.6,1.0,0.012254000000000001,0.012254000000000001,0.975491,0.9877459999999999,0.9877459999999999,1.013696,1.0,64.0,0.001946993277235629,-0.003619569643971204,0.0,True,False,False,True
735,735,0.157305,0.00135,1.0,-2.0,-1.4,0.0,0.010015999999999999,0.010015999999999999,0.9799690000000001,1.0,1.0,1.01148,1.0,64.0,-0.0016367625167583567,-0.003022383772166041,0.0,False,True,False,True
736,736,0.157305,0.00135,1.0,-2.0,-1.4,0.25,0.009973000000000001,0.009973000000000001,0.9800540000000001,0.9975069999999999,0.9975069999999999,1.0114239999999999,1.0,64.0,-0.001692116953481776,-0.003002465898165438,0.0,False,True,False,True
737,737,0.157305,0.00135,1.0,-2.0,-1.4,0.5,0.009931,0.009931,0.980138,0.995035,0.995035,1.011369,1.0,64.0,-0.0017460619342124929,-0.002982956456065501,0.0,False,True,False,True
738,738,0.157305,0.00135,1.0,-2.0,-1.4,0.75,0.009890000000000001,0.009890000000000001,0.9802209999999999,0.992583,0.992583,1.011314,1.0,64.0,-0.0017986122566117366,-0.002963852823244813,0.0,False,True,False,True
739,739,0.157305,0.00135,1.0,-2.0,-1.4,1.0,0.009849,0.009849,0.980303,0.990151,0.990151,1.01126,1.0,64.0,-0.0018508949262799254,-0.0029448595078111644,0.0,False,True,False,True
740,740,0.157305,0.00135,1.0,-2.0,-1.2,0.0,0.00826,0.00826,0.9834799999999999,1.0,1.0,1.00969,1.0,64.0,-0.004417857034459442,-0.0025103130143906533,0.0,False,True,False,True
741,741,0.157305,0.00135,1.0,-2.0,-1.2,0.25,0.008235,0.008235,0.9835290000000001,0.997941,0.997941,1.0096559999999999,1.0,64.0,-0.004444019688631461,-0.002497836173515312,0.0,False,True,False,True
742,742,0.157305,0.00135,1.0,-2.0,-1.2,0.5,0.008211,0.008211,0.9835780000000001,0.9958950000000001,0.9958950000000001,1.009623,1.0,64.0,-0.004469034357658502,-0.0024857130054897203,0.0,False,True,False,True
743,743,0.157305,0.00135,1.0,-2.0,-1.2,0.75,0.008187,0.008187,0.983627,0.9938600000000001,0.9938600000000001,1.00959,1.0,64.0,-0.0044939511460475035,-0.002473644476582644,0.0,False,True,False,True
744,744,0.157305,0.00135,1.0,-2.0,-1.2,1.0,0.008163,0.008163,0.9836739999999999,0.9918370000000001,0.9918370000000001,1.009557,1.0,64.0,-0.004518770989977537,-0.0024616328456903143,0.0,False,True,False,True
745,745,0.157305,0.00135,1.0,-2.0,-1.0,0.0,0.006998999999999999,0.006998999999999999,0.9860030000000001,1.0,1.0,1.008407,1.0,64.0,-0.006415408207869888,-0.0021379628093161226,0.0,False,True,False,True
746,746,0.157305,0.00135,1.0,-2.0,-1.0,0.25,0.006983,0.006983,0.9860329999999999,0.9982540000000001,0.9982540000000001,1.008386,1.0,64.0,-0.006427300118143994,-0.002129498753529091,0.0,False,True,False,True
747,747,0.157305,0.00135,1.0,-2.0,-1.0,0.5,0.006968000000000001,0.006968000000000001,0.9860639999999999,0.996516,0.996516,1.008364,1.0,64.0,-0.006438208771149415,-0.00212136771787375,0.0,False,True,False,True
748,748,0.157305,0.00135,1.0,-2.0,-1.0,0.75,0.006953,0.006953,0.986094,0.994785,0.994785,1.008343,1.0,64.0,-0.006449076698794428,-0.0021132642808139703,0.0,False,True,False,True
749,749,0.157305,0.00135,1.0,-2.0,-1.0,1.0,0.006938,0.006938,0.986124,0.9930620000000001,0.9930620000000001,1.008321,1.0,64.0,-0.006459919056618811,-0.0021051946716539303,0.0,False,True,False,True
750,750,0.157305,0.00135,1.0,-2.0,-0.8,0.0,0.006057,0.006057,0.987885,1.0,1.0,1.007452,1.0,64.0,-0.007906981012608229,-0.0018572657215323622,0.0,False,True,False,True
751,751,0.157305,0.00135,1.0,-2.0,-0.8,0.25,0.006047,0.006047,0.9879049999999999,0.9984879999999999,0.9984879999999999,1.0074379999999998,1.0,64.0,-0.007910437513145331,-0.0018514776972173078,0.0,False,True,False,True
752,752,0.157305,0.00135,1.0,-2.0,-0.8,0.5,0.006037,0.006037,0.987925,0.9969809999999999,0.9969809999999999,1.007423,1.0,64.0,-0.00791389362371241,-0.00184570951892678,0.0,False,True,False,True
753,753,0.157305,0.00135,1.0,-2.0,-0.8,0.75,0.006027,0.006027,0.9879450000000001,0.9954790000000001,0.9954790000000001,1.007408,1.0,64.0,-0.007917341624374912,-0.0018399592996156378,0.0,False,True,False,True
754,754,0.157305,0.00135,1.0,-2.0,-0.8,1.0,0.006017,0.006017,0.987965,0.993983,0.993983,1.0073940000000001,1.0,64.0,-0.007920777323828246,-0.0018342270203226532,0.0,False,True,False,True
755,755,0.157305,0.00135,1.0,-2.0,-0.6,0.0,0.005332,0.005332,0.9893360000000001,1.0,1.0,1.006718,1.0,64.0,-0.009055619686443113,-0.0016397467862034525,0.0,False,True,False,True
756,756,0.157305,0.00135,1.0,-2.0,-0.6,0.25,0.005325,0.005325,0.98935,0.998669,0.998669,1.006707,1.0,64.0,-0.009054935017027449,-0.0016354669647607213,0.0,False,True,False,True
757,757,0.157305,0.00135,1.0,-2.0,-0.6,0.5,0.005318,0.005318,0.9893639999999999,0.997341,0.997341,1.0066959999999998,1.0,64.0,-0.00905424998978787,-0.0016311975040273613,0.0,False,True,False,True
758,758,0.157305,0.00135,1.0,-2.0,-0.6,0.75,0.005311,0.005311,0.9893770000000001,0.996017,0.996017,1.006686,1.0,64.0,-0.009053560329442187,-0.001626938402951859,0.0,False,True,False,True
759,759,0.157305,0.00135,1.0,-2.0,-0.6,1.0,0.005304,0.005304,0.989391,0.9946959999999999,0.9946959999999999,1.0066760000000001,1.0,64.0,-0.009052870420200436,-0.0016226896300621284,0.0,False,True,False,True
760,760,0.157305,0.00135,1.0,-2.0,-0.4,0.0,0.004758,0.004758,0.9904850000000001,1.0,1.0,1.006137,1.0,64.0,-0.009965061232688793,-0.0014666145864070878,0.0,False,True,False,True
761,761,0.157305,0.00135,1.0,-2.0,-0.4,0.25,0.004753,0.004753,0.9904950000000001,0.998812,0.998812,1.006129,1.0,64.0,-0.009961931607412664,-0.00146336663128848,0.0,False,True,False,True
762,762,0.157305,0.00135,1.0,-2.0,-0.4,0.5,0.004748,0.004748,0.990505,0.997626,0.997626,1.0061209999999998,1.0,64.0,-0.009958805015303536,-0.0014601251147072071,0.0,False,True,False,True
763,763,0.157305,0.00135,1.0,-2.0,-0.4,0.75,0.004743,0.004743,0.9905139999999999,0.9964430000000001,0.9964430000000001,1.0061129999999998,1.0,64.0,-0.009955687047316277,-0.0014568914899590008,0.0,False,True,False,True
764,764,0.157305,0.00135,1.0,-2.0,-0.4,1.0,0.004738,0.004738,0.990524,0.9952620000000001,0.9952620000000001,1.006105,1.0,64.0,-0.009952572160136343,-0.001453664283139217,0.0,False,True,False,True
765,765,0.157305,0.00135,1.0,-2.0,-0.2,0.0,0.004293,0.004293,0.9914149999999999,1.0,1.0,1.005667,1.0,64.0,-0.010701598088510213,-0.00132576277146466,0.0,False,True,False,True
766,766,0.157305,0.00135,1.0,-2.0,-0.2,0.25,0.004289,0.004289,0.9914219999999999,0.998928,0.998928,1.0056610000000001,1.0,64.0,-0.01069725354156234,-0.0013231314852537046,0.0,False,True,False,True
767,767,0.157305,0.00135,1.0,-2.0,-0.2,0.5,0.004285,0.004285,0.9914290000000001,0.997857,0.997857,1.005655,1.0,64.0,-0.01069291023007268,-0.0013205040754188757,0.0,False,True,False,True
768,768,0.157305,0.00135,1.0,-2.0,-0.2,0.75,0.004282,0.004282,0.9914370000000001,0.9967889999999999,0.9967889999999999,1.005649,1.0,64.0,-0.010687997107564842,-0.0013181870444237526,0.0,False,True,False,True
769,769,0.157305,0.00135,1.0,-2.0,-0.2,1.0,0.004278,0.004278,0.9914440000000001,0.9957219999999999,0.9957219999999999,1.005643,1.0,64.0,-0.010683669520259549,-0.001315569700230839,0.0,False,True,False,True
770,770,0.157305,0.00135,1.0,-2.0,-0.0,0.0,0.003909,0.003909,0.992182,1.0,1.0,1.005279,1.0,64.0,-0.0113094672430627,-0.001209043545208343,0.0,False,True,False,True
771,771,0.157305,0.00135,1.0,-2.0,-0.0,0.25,0.003906,0.003906,0.992188,0.999023,0.999023,1.005275,1.0,64.0,-0.011304239266420164,-0.0012069510601710476,0.0,False,True,False,True
772,772,0.157305,0.00135,1.0,-2.0,-0.0,0.5,0.0039030000000000002,0.0039030000000000002,0.992193,0.9980479999999999,0.9980479999999999,1.00527,1.0,64.0,-0.011299033422060888,-0.0012048639464617256,0.0,False,True,False,True
773,773,0.157305,0.00135,1.0,-2.0,-0.0,0.75,0.003901,0.003901,0.9921989999999999,0.997074,0.997074,1.0052649999999999,1.0,64.0,-0.01129334277378444,-0.0012030845618728806,0.0,False,True,False,True
774,774,0.157305,0.00135,1.0,-2.0,-0.0,1.0,0.0038979999999999996,0.0038979999999999996,0.9922040000000001,0.996102,0.996102,1.005261,1.0,64.0,-0.01128814105740037,-0.001201003080028258,0.0,False,True,False,True
775,775,0.157305,0.00135,1.0,-2.0,0.2,0.0,0.003587,0.003587,0.992825,1.0,1.0,1.0049549999999998,1.0,64.0,-0.011819032951776965,-0.0011108868120295566,0.0,False,True,False,True
776,776,0.157305,0.00135,1.0,-2.0,0.2,0.25,0.003585,0.003585,0.9928299999999999,0.9991040000000001,0.9991040000000001,1.004951,1.0,64.0,-0.01181322957438866,-0.0011092837273271152,0.0,False,True,False,True
777,777,0.157305,0.00135,1.0,-2.0,0.2,0.5,0.003583,0.003583,0.992834,0.998208,0.998208,1.004947,1.0,64.0,-0.011807424734917929,-0.0011076817203739117,0.0,False,True,False,True
778,778,0.157305,0.00135,1.0,-2.0,0.2,0.75,0.0035810000000000004,0.0035810000000000004,0.9928379999999999,0.9973139999999999,0.9973139999999999,1.004944,1.0,64.0,-0.011801621512762529,-0.0011060819086852985,0.0,False,True,False,True
779,779,0.157305,0.00135,1.0,-2.0,0.2,1.0,0.0035789999999999997,0.0035789999999999997,0.992842,0.9964209999999999,0.9964209999999999,1.00494,1.0,64.0,-0.011795835993368245,-0.001104485383057832,0.0,False,True,False,True
780,780,0.157305,0.00135,1.0,-2.0,0.4,0.0,0.003314,0.003314,0.9933719999999999,1.0,1.0,1.004679,1.0,64.0,-0.012251844715605177,-0.001027467218595958,0.0,False,True,False,True
781,781,0.157305,0.00135,1.0,-2.0,0.4,0.25,0.003312,0.003312,0.993375,0.999172,0.999172,1.0046760000000001,1.0,64.0,-0.012245985128264244,-0.0010260061662650003,0.0,False,True,False,True
782,782,0.157305,0.00135,1.0,-2.0,0.4,0.5,0.003311,0.003311,0.9933790000000001,0.998345,0.998345,1.004673,1.0,64.0,-0.012239834656912077,-0.0010248535798216324,0.0,False,True,False,True
783,783,0.157305,0.00135,1.0,-2.0,0.4,0.75,0.0033090000000000003,0.0033090000000000003,0.993382,0.997518,0.997518,1.0046700000000002,1.0,64.0,-0.012233981106166966,-0.0010233953041643006,0.0,False,True,False,True
784,784,0.157305,0.00135,1.0,-2.0,0.4,1.0,0.003307,0.003307,0.9933850000000001,0.996693,0.996693,1.004667,1.0,64.0,-0.012228142215012646,-0.0010219400784091028,0.0,False,True,False,True
785,785,0.157305,0.00135,1.0,-2.0,0.6,0.0,0.0030789999999999997,0.0030789999999999997,0.993842,1.0,1.0,1.004443,1.0,64.0,-0.012624125250672372,-0.0009555094921823524,0.0,False,True,False,True
786,786,0.157305,0.00135,1.0,-2.0,0.6,0.25,0.003078,0.003078,0.9938450000000001,0.999231,0.999231,1.00444,1.0,64.0,-0.012618049517017777,-0.0009544703418328557,0.0,False,True,False,True
787,787,0.157305,0.00135,1.0,-2.0,0.6,0.5,0.003076,0.003076,0.993848,0.9984620000000001,0.9984620000000001,1.004437,1.0,64.0,-0.012612174793457326,-0.0009531246728440996,0.0,False,True,False,True
788,788,0.157305,0.00135,1.0,-2.0,0.6,0.75,0.003075,0.003075,0.99385,0.9976940000000001,0.9976940000000001,1.004435,1.0,64.0,-0.012606093869450549,-0.0009520866921413826,0.0,False,True,False,True
789,789,0.157305,0.00135,1.0,-2.0,0.6,1.0,0.003074,0.003074,0.9938530000000001,0.996926,0.996926,1.004432,1.0,64.0,-0.012600025154131852,-0.0009510501245533856,0.0,False,True,False,True
790,790,0.157305,0.00135,1.0,-2.0,0.8,0.0,0.002875,0.002875,0.994251,1.0,1.0,1.004237,1.0,64.0,-0.012947566154441523,-0.0008929339963911578,0.0,False,True,False,True
791,791,0.157305,0.00135,1.0,-2.0,0.8,0.25,0.002874,0.002874,0.994253,0.999282,0.999282,1.004235,1.0,64.0,-0.012941569038751486,-0.0008919869723298582,0.0,False,True,False,True
792,792,0.157305,0.00135,1.0,-2.0,0.8,0.5,0.002873,0.002873,0.9942549999999999,0.9985639999999999,0.9985639999999999,1.004233,1.0,64.0,-0.012935571746203444,-0.0008910403847691498,0.0,False,True,False,True
793,793,0.157305,0.00135,1.0,-2.0,0.8,0.75,0.0028710000000000003,0.0028710000000000003,0.994257,0.9978459999999999,0.9978459999999999,1.00423,1.0,64.0,-0.012929691816251029,-0.00088978788056259,0.0,False,True,False,True
794,794,0.157305,0.00135,1.0,-2.0,0.8,1.0,0.0028699999999999997,0.0028699999999999997,0.994259,0.99713,0.99713,1.0042280000000001,1.0,64.0,-0.012923711156648414,-0.0008888441664871182,0.0,False,True,False,True
795,795,0.157305,0.00135,1.0,-2.0,1.0,0.0,0.002696,0.002696,0.994609,1.0,1.0,1.004057,1.0,64.0,-0.013231140075779241,-0.0008379412133985633,0.0,False,True,False,True
796,796,0.157305,0.00135,1.0,-2.0,1.0,0.25,0.002695,0.002695,0.99461,0.999326,0.999326,1.004055,1.0,64.0,-0.013225231538426072,-0.0008370700313640386,0.0,False,True,False,True
797,797,0.157305,0.00135,1.0,-2.0,1.0,0.5,0.002694,0.002694,0.994612,0.998653,0.998653,1.004053,1.0,64.0,-0.013219331781187529,-0.0008362000968890318,0.0,False,True,False,True
798,798,0.157305,0.00135,1.0,-2.0,1.0,0.75,0.002693,0.002693,0.9946139999999999,0.99798,0.99798,1.004051,1.0,64.0,-0.01321343198687027,-0.0008353305720385483,0.0,False,True,False,True
799,799,0.157305,0.00135,1.0,-2.0,1.0,1.0,0.0026920000000000004,0.0026920000000000004,0.994616,0.997308,0.997308,1.004049,1.0,64.0,-0.013207540972780913,-0.0008344622935335378,0.0,False,True,False,True
800,800,0.157305,0.8413450000000001,1.0,2.0,-2.0,0.0,0.499817,0.499817,0.000367,1.0,1.0,3.68134,1.0,64.0,-0.13025409243330668,-7.819655653602123e-06,0.0,False,True,False,False
801,801,0.157305,0.8413450000000001,1.0,2.0,-2.0,0.25,0.49980399999999997,0.49980399999999997,0.000391,0.875049,0.875049,3.45143,1.0,64.0,-0.13033116144058118,-7.81685101869847e-06,0.0,False,True,False,False
802,802,0.157305,0.8413450000000001,1.0,2.0,-2.0,0.5,0.49978999999999996,0.49978999999999996,0.00041900000000000005,0.750105,0.750105,3.221534,1.0,64.0,-0.13041918017790038,-7.691677847954394e-06,0.0,False,True,False,False
803,803,0.157305,0.8413450000000001,1.0,2.0,-2.0,0.75,0.499774,0.499774,0.00045099999999999996,0.625169,0.625169,2.991653,1.0,64.0,-0.130520707505327,-7.4291152137111695e-06,0.0,False,True,False,False
804,804,0.157305,0.8413450000000001,1.0,2.0,-2.0,1.0,0.49975600000000003,0.49975600000000003,0.000489,0.5002439999999999,0.5002439999999999,2.761792,1.0,64.0,-0.13063913650008435,-6.952214626583003e-06,0.0,False,True,False,False
805,805,0.157305,0.8413450000000001,1.0,2.0,-1.8,0.0,0.499816,0.499816,0.000368,1.0,1.0,3.6813339999999997,1.0,64.0,-0.13025676785971727,-7.862398815286587e-06,0.0,False,True,False,True
806,806,0.157305,0.8413450000000001,1.0,2.0,-1.8,0.25,0.49980399999999997,0.49980399999999997,0.000393,0.875049,0.875049,3.451425,1.0,64.0,-0.13033379911517934,-7.81686234279072e-06,0.0,False,True,False,True
807,807,0.157305,0.8413450000000001,1.0,2.0,-1.8,0.5,0.49978900000000004,0.49978900000000004,0.000421,0.750105,0.750105,3.22153,1.0,64.0,-0.13042176323898358,-7.72831446813141e-06,0.0,False,True,False,True
808,808,0.157305,0.8413450000000001,1.0,2.0,-1.8,0.75,0.49977299999999997,0.49977299999999997,0.000454,0.62517,0.62517,2.99165,1.0,64.0,-0.13052325548871033,-7.462006810179149e-06,0.0,False,True,False,True
809,809,0.157305,0.8413450000000001,1.0,2.0,-1.8,1.0,0.499754,0.499754,0.000492,0.500246,0.500246,2.761791,1.0,64.0,-0.13064155167245967,-7.009230525951683e-06,0.0,False,True,False,True
810,810,0.157305,0.8413450000000001,1.0,2.0,-1.6,0.0,0.49981499999999995,0.49981499999999995,0.00037,1.0,1.0,3.6813279999999997,1.0,64.0,-0.1302594700680652,-7.905142116109582e-06,0.0,False,True,False,True
811,811,0.157305,0.8413450000000001,1.0,2.0,-1.6,0.25,0.499803,0.499803,0.000395,0.875049,0.875049,3.4514199999999997,1.0,64.0,-0.13033646178594335,-7.856755663070779e-06,0.0,False,True,False,True
812,812,0.157305,0.8413450000000001,1.0,2.0,-1.6,0.5,0.499788,0.499788,0.00042300000000000004,0.750106,0.750106,3.221526,1.0,64.0,-0.13042444299694847,-7.764961530919444e-06,0.0,False,True,False,True
813,813,0.157305,0.8413450000000001,1.0,2.0,-1.6,0.75,0.49977200000000005,0.49977200000000005,0.00045599999999999997,0.625171,0.625171,2.991647,1.0,64.0,-0.13052582408118354,-7.494898577599477e-06,0.0,False,True,False,True
814,814,0.157305,0.8413450000000001,1.0,2.0,-1.6,1.0,0.49975299999999995,0.49975299999999995,0.0004940000000000001,0.500247,0.500247,2.761789,1.0,64.0,-0.1306439460028427,-7.03774248411972e-06,0.0,False,True,False,True
815,815,0.157305,0.8413450000000001,1.0,2.0,-1.4,0.0,0.49981400000000004,0.49981400000000004,0.000371,1.0,1.0,3.681322,1.0,64.0,-0.1302621990584814,-7.9478855560755e-06,0.0,False,True,False,True
816,816,0.157305,0.8413450000000001,1.0,2.0,-1.4,0.25,0.499802,0.499802,0.000397,0.87505,0.87505,3.4514150000000003,1.0,64.0,-0.13033921828502615,-7.896658122981942e-06,0.0,False,True,False,True
817,817,0.157305,0.8413450000000001,1.0,2.0,-1.4,0.5,0.499787,0.499787,0.000425,0.750106,0.750106,3.221521,1.0,64.0,-0.13042711245867986,-7.801600803238998e-06,0.0,False,True,False,True
